ensembl_gene_id,SRR28352555,SRR28352556,SRR28352557,SRR28352561,SRR8327813,SRR8327814,SRR8327817,SRR8327818
ENSMUSG00000094344,0.0485257501775004,-0.1637395223796773,-0.1637395223796773,0.27895329458185364,1.465012550429106,-1.3052959699298712,-1.3052959699298712,1.1455793894306368
ENSMUSG00000101939,0.2977590097215879,0.28790177144519036,-0.20108805631928603,-0.38457272484749067,-1.2762197813751135,-1.2762197813751135,1.5263915559070105,1.0260480068432172
ENSMUSG00000059775,0.0157130718152785,-0.015553179117054429,0.008262644143946176,-0.008422536842170765,-1.3088309764828119,1.5801406589257452,-1.3088309764828119,1.0375212940398781
ENSMUSG00000094189,-1.2998285263917668e-16,-1.2998285263917668e-16,-1.2998285263917668e-16,-1.2998285263917668e-16,-0.7637626158259733,-0.7637626158259733,-0.7637626158259733,2.2912878474779204
ENSMUSG00000080941,-6.512766304895636e-17,-6.512766304895636e-17,-6.512766304895636e-17,-6.512766304895636e-17,-0.7637626158259733,-0.7637626158259733,-0.7637626158259733,2.2912878474779204
ENSMUSG00000083740,-1.3133188833456108e-16,-1.3133188833456108e-16,-1.3133188833456108e-16,-1.3133188833456108e-16,1.8887256125983842,-1.2410789173370673,-1.2410789173370673,0.5934322220757501
ENSMUSG00000083686,2.63239486987968e-16,2.63239486987968e-16,2.63239486987968e-16,2.63239486987968e-16,1.342863494943463,1.3027356580563594,-1.3227995764999116,-1.3227995764999116
ENSMUSG00000091478,0.21488723704732413,-0.07162907901577466,-0.07162907901577466,-0.07162907901577466,-1.3143113728972926,1.4342566953645752,1.1943660504300093,-1.3143113728972926
ENSMUSG00000082099,0.33499109817865275,-0.7106198537017945,0.40805011968495797,-0.03242136416181549,-0.7196784202357839,-0.7196784202357839,-0.7196784202357839,2.1590352607073506
ENSMUSG00000117910,0.06841410248612667,-0.10307767778853826,-0.1355429097454054,0.17020648504781738,-0.7603372264434246,-0.7603372264434246,-0.7603372264434246,2.281011679330274
ENSMUSG00000062933,-0.006289424322757967,0.02339528987672979,0.054781196815652564,-0.07188706236962333,-2.2586732608104296,1.0515817423021796,0.7697991012085031,0.43729241729974633
ENSMUSG00000036305,-0.04918472411706021,-0.6796629311998122,0.34627464441243294,0.38257301090444007,-0.7228053521310194,-0.7228053521310194,-0.7228053521310194,2.168416056393058
ENSMUSG00000024608,0.021101307243527958,-0.02064384079145427,-0.015108362635299976,0.014650896183225227,-1.3058577894989905,-1.3058577894989905,1.0078415234087468,1.6038740555892341
ENSMUSG00000101219,-0.04587212808492264,-0.04587212808492264,0.13761638425476766,-0.04587212808492264,-1.2913073239718444,1.6817241234350726,-1.2913073239718444,0.9008905245086162
ENSMUSG00000078193,-0.004856373021462466,-0.008577214009320416,0.010081375229237546,0.0033522118015453365,-1.3188256356244685,1.1729048576843313,-1.3188256356244685,1.464746413564604
ENSMUSG00000057580,0.4532564046295563,-0.5088079475266903,-0.5088079475266903,0.5643594904238248,-0.7046444695907648,-0.7046444695907648,-0.7046444695907648,2.113933408772294
ENSMUSG00000069913,-0.03227284848380394,-0.03227284848380394,-0.03227284848380394,0.09681854545141222,-1.321686919751745,1.3278636356054823,1.3155102038980075,-1.321686919751745
ENSMUSG00000060019,0.13083645211486516,-0.0795898769066923,0.14099334099978408,-0.19223991620795716,-1.3133372344001242,1.21260689722462,-1.3133372344001242,1.4140675715756281
ENSMUSG00000095905,-0.03372671336557099,0.10118014009671322,-0.03372671336557099,-0.03372671336557099,1.0459379922568017,0.7038771897861347,0.5154150582339647,-2.2652302402769
ENSMUSG00000062478,-0.05383808340864896,0.05907807263542,0.04859809418187819,-0.05383808340864896,1.4509287363100303,-1.3184508072696217,-1.3184508072696217,1.1859728782292127
ENSMUSG00000096887,-0.09575057508460473,-0.07334936763424266,0.16340577934662445,0.00569416337222401,0.5217865461183491,-2.21170175541056,0.4166322239345481,1.2732829853576622
ENSMUSG00000102627,0.011045954240316373,0.0289903439426547,-0.030044526580384198,-0.009991771602587417,-0.7636554108243574,-0.7636554108243574,-0.7636554108243574,2.2909662324730706
ENSMUSG00000108294,1.3533255723392144e-16,1.3533255723392144e-16,1.3533255723392144e-16,1.3533255723392144e-16,-0.7637626158259734,-0.7637626158259734,-0.7637626158259734,2.29128784747792
ENSMUSG00000116234,-0.16476032188105838,0.11395300755420197,0.21556763620791486,-0.16476032188105838,-0.7575318133559575,-0.7575318133559575,2.2725954400678727,-0.7575318133559575
ENSMUSG00000016833,-0.011955312720234288,9.290093723677072e-4,-0.01157434823034441,0.022600651578211263,1.0210139359225001,0.9794394828539804,-2.22426375012315,0.22381033134666903
ENSMUSG00000067719,-0.040578477724199896,0.10243516504768575,0.009377421846966431,-0.07123410917045174,1.4914097062009988,-1.3153623906689513,-1.3153623906689513,1.1393150751369034
ENSMUSG00000112908,-0.02382871660407864,-0.02382871660407864,-0.02382871660407864,0.0714861498122362,-1.2784313891703154,-1.2784313891703154,1.7557358202812483,0.8011269580593816
ENSMUSG00000062456,0.44526761630771927,-0.47326558843500866,0.04337026775837205,-0.015372295631082174,1.4527152267960972,-1.2760503715481775,-1.2760503715481775,1.0993855163002577
ENSMUSG00000074403,0.10926128075841167,-0.07760107531296173,0.04594086986751165,-0.07760107531296173,-1.3190980990262773,1.2359465031172439,1.4022496949353105,-1.3190980990262773
ENSMUSG00000069265,-0.032301464653896564,0.022355954617746292,0.04224697469004725,-0.032301464653896564,-1.3218015822624756,1.380924097849846,1.262679066675105,-1.3218015822624756
ENSMUSG00000028062,-0.0036889092044468876,-0.009140633628369118,4.4788135207909875e-4,0.012381661480737738,-1.3223749474062774,-1.3223749474062774,1.3726110326239855,1.2721388621885705
