ensembl_gene_id,gene_symbol,expressed_in_GSE261676,expressed_in_GSE123919,n_samples_expressed_GSE261676,n_samples_expressed_GSE123919,overlap_status
ENSMUSG00000101939,Gm28438,TRUE,TRUE,4,6,shared
ENSMUSG00000102018,Iqank1,TRUE,TRUE,4,3,shared
ENSMUSG00000102059,Gm20257,TRUE,TRUE,3,1,shared
ENSMUSG00000102070,Gm28661,TRUE,TRUE,4,6,shared
ENSMUSG00000102128,Gm18349,TRUE,TRUE,4,1,shared
ENSMUSG00000102193,Gm7299,TRUE,TRUE,1,6,shared
ENSMUSG00000102206,Pcdha11,TRUE,TRUE,4,4,shared
ENSMUSG00000102222,Pcdhga10,TRUE,TRUE,4,5,shared
ENSMUSG00000102252,Snrpn,TRUE,TRUE,4,8,shared
ENSMUSG00000102298,Gm33707,TRUE,TRUE,4,5,shared
ENSMUSG00000102422,Iqschfp,TRUE,TRUE,4,5,shared
ENSMUSG00000102428,Pcdhga12,TRUE,TRUE,4,5,shared
ENSMUSG00000102440,Pcdhga9,TRUE,TRUE,4,6,shared
ENSMUSG00000102443,Gm37102,TRUE,TRUE,4,5,shared
ENSMUSG00000102543,Pcdhgc5,TRUE,TRUE,1,5,shared
ENSMUSG00000102627,Snurf,TRUE,TRUE,4,5,shared
ENSMUSG00000102697,Pcdhac2,TRUE,TRUE,4,8,shared
ENSMUSG00000102742,Pcdhga11,TRUE,TRUE,4,5,shared
ENSMUSG00000102746,Gm37601,TRUE,TRUE,4,5,shared
ENSMUSG00000102748,Pcdhgb2,TRUE,TRUE,4,6,shared
ENSMUSG00000102752,Gm7694,TRUE,TRUE,4,3,shared
ENSMUSG00000102824,Pdcd5-ps,TRUE,TRUE,4,5,shared
ENSMUSG00000102918,Pcdhgc3,TRUE,TRUE,4,7,shared
ENSMUSG00000102976,Zc3h11a,TRUE,TRUE,4,7,shared
ENSMUSG00000103034,Gm8797,TRUE,TRUE,4,6,shared
ENSMUSG00000103037,Pcdhgb1,TRUE,TRUE,2,2,shared
ENSMUSG00000103088,Pcdhgb6,TRUE,TRUE,4,5,shared
ENSMUSG00000103092,Pcdha5,TRUE,TRUE,4,3,shared
ENSMUSG00000103144,Pcdhga1,TRUE,TRUE,4,2,shared
ENSMUSG00000103255,Pcdhac1,TRUE,TRUE,4,6,shared
ENSMUSG00000103310,Pcdha12,TRUE,TRUE,4,6,shared
ENSMUSG00000103318,Gm38356,TRUE,TRUE,4,5,shared
ENSMUSG00000103332,Pcdhga2,TRUE,TRUE,4,5,shared
ENSMUSG00000103419,Gm29808,TRUE,TRUE,1,4,shared
ENSMUSG00000103442,Pcdha1,TRUE,TRUE,4,5,shared
ENSMUSG00000103472,Pcdhga7,TRUE,TRUE,4,5,shared
ENSMUSG00000103567,Pcdhga5,TRUE,TRUE,4,6,shared
ENSMUSG00000103574,Gm37116,TRUE,TRUE,4,1,shared
ENSMUSG00000103585,Pcdhgb4,TRUE,TRUE,2,5,shared
ENSMUSG00000103628,Gm37361,TRUE,TRUE,1,2,shared
ENSMUSG00000103677,Pcdhga4,TRUE,TRUE,4,4,shared
ENSMUSG00000103707,Pcdha6,TRUE,TRUE,4,3,shared
ENSMUSG00000103711,Tstd1,TRUE,TRUE,4,4,shared
ENSMUSG00000103735,Gm38317,TRUE,TRUE,1,2,shared
ENSMUSG00000103749,Pcdhgb5,TRUE,TRUE,2,3,shared
ENSMUSG00000103770,Pcdha9,TRUE,TRUE,4,4,shared
ENSMUSG00000103793,Pcdhga6,TRUE,TRUE,4,7,shared
ENSMUSG00000103906,Tigd5,TRUE,TRUE,4,5,shared
ENSMUSG00000103930,Gm36961,TRUE,TRUE,1,2,shared
ENSMUSG00000104063,Pcdhgb7,TRUE,TRUE,4,6,shared
ENSMUSG00000104148,Pcdha2,TRUE,TRUE,4,6,shared
ENSMUSG00000104217,Gm37988,TRUE,TRUE,4,2,shared
ENSMUSG00000104241,Gm9442,TRUE,TRUE,4,5,shared
ENSMUSG00000104252,Pcdha4,TRUE,TRUE,4,5,shared
ENSMUSG00000104318,Pcdha7,TRUE,TRUE,4,6,shared
ENSMUSG00000104346,Pcdhga3,TRUE,TRUE,4,5,shared
ENSMUSG00000104377,Gm37515,TRUE,TRUE,4,6,shared
ENSMUSG00000104434,Gm37421,TRUE,TRUE,3,5,shared
ENSMUSG00000104649,Gm43712,TRUE,TRUE,3,2,shared
ENSMUSG00000104713,Gbp6,TRUE,TRUE,4,3,shared
ENSMUSG00000104882,Gm43096,TRUE,TRUE,1,5,shared
ENSMUSG00000104913,Gm6560,TRUE,TRUE,2,8,shared
ENSMUSG00000105021,Gm8234,TRUE,TRUE,1,3,shared
ENSMUSG00000105031,Gm3511,TRUE,TRUE,2,5,shared
ENSMUSG00000105081,Gm43110,TRUE,TRUE,4,2,shared
ENSMUSG00000105156,Gm9057,TRUE,TRUE,4,5,shared
ENSMUSG00000105207,Gm42927,TRUE,TRUE,4,5,shared
ENSMUSG00000105338,Gm43802,TRUE,TRUE,4,2,shared
ENSMUSG00000105340,Gm42878,TRUE,TRUE,4,6,shared
ENSMUSG00000105359,Rpl21-ps10,TRUE,TRUE,2,2,shared
ENSMUSG00000105388,Rpl36a-ps2,TRUE,TRUE,4,7,shared
ENSMUSG00000105395,Gm42672,TRUE,TRUE,4,3,shared
ENSMUSG00000105408,Gm7285,TRUE,TRUE,3,5,shared
ENSMUSG00000105504,Gbp5,TRUE,TRUE,4,6,shared
ENSMUSG00000105518,Gm42674,TRUE,TRUE,3,2,shared
ENSMUSG00000105549,Gm43540,TRUE,TRUE,1,5,shared
ENSMUSG00000105576,Gm42164,TRUE,TRUE,4,1,shared
ENSMUSG00000105633,Gm32158,TRUE,TRUE,1,2,shared
ENSMUSG00000105714,Gm43380,TRUE,TRUE,1,1,shared
ENSMUSG00000105775,Gm10290,TRUE,TRUE,1,8,shared
ENSMUSG00000105807,Gm42622,TRUE,TRUE,4,1,shared
ENSMUSG00000105867,Tmem271rt,TRUE,TRUE,4,7,shared
ENSMUSG00000105948,Gm43089,TRUE,TRUE,1,2,shared
ENSMUSG00000106037,Gm4332,TRUE,TRUE,4,5,shared
ENSMUSG00000106076,Gm43840,TRUE,TRUE,1,5,shared
ENSMUSG00000106102,Gm43493,TRUE,TRUE,1,4,shared
ENSMUSG00000106133,Gm3724,TRUE,TRUE,3,5,shared
ENSMUSG00000106322,Gm43432,TRUE,TRUE,1,4,shared
ENSMUSG00000106369,Gm43355,TRUE,TRUE,1,4,shared
ENSMUSG00000106379,Lhfpl3,TRUE,TRUE,4,7,shared
ENSMUSG00000106416,Gm5857,TRUE,TRUE,4,5,shared
ENSMUSG00000106568,Gm42814,TRUE,TRUE,4,4,shared
ENSMUSG00000106574,Gm2451,TRUE,TRUE,3,5,shared
ENSMUSG00000106631,Gm42669,TRUE,TRUE,4,6,shared
ENSMUSG00000106666,Gm43587,TRUE,TRUE,4,4,shared
ENSMUSG00000106715,Tmem265,TRUE,TRUE,4,5,shared
ENSMUSG00000106755,Tpi-rs11,TRUE,TRUE,1,4,shared
ENSMUSG00000106819,Gm43498,TRUE,TRUE,4,5,shared
ENSMUSG00000106831,Ube2n-ps1,TRUE,TRUE,4,5,shared
ENSMUSG00000106864,Gtf3c2,TRUE,TRUE,4,7,shared
ENSMUSG00000106918,Mrpl33,TRUE,TRUE,4,7,shared
ENSMUSG00000106924,Gm42857,TRUE,TRUE,4,1,shared
ENSMUSG00000106948,Gm42785,TRUE,TRUE,4,5,shared
ENSMUSG00000107002,Ncbp2as2,TRUE,TRUE,4,8,shared
ENSMUSG00000107020,Gm6051,TRUE,TRUE,1,5,shared
ENSMUSG00000107023,Gm42715,TRUE,TRUE,4,6,shared
ENSMUSG00000107062,Gm43580,TRUE,TRUE,2,3,shared
ENSMUSG00000107068,Gm42742,TRUE,TRUE,4,7,shared
ENSMUSG00000107176,Gm9794,TRUE,TRUE,4,5,shared
ENSMUSG00000107185,Gm42642,TRUE,TRUE,4,2,shared
ENSMUSG00000107272,Gm34583,TRUE,TRUE,4,4,shared
ENSMUSG00000107283,Mpv17,TRUE,TRUE,4,7,shared
ENSMUSG00000107307,Gm42935,TRUE,TRUE,1,1,shared
ENSMUSG00000107383,Gm4366,TRUE,TRUE,3,6,shared
ENSMUSG00000107462,Gm7384,TRUE,TRUE,1,5,shared
ENSMUSG00000107476,Zfp862-ps,TRUE,TRUE,4,3,shared
ENSMUSG00000107478,Gm45234,TRUE,TRUE,1,8,shared
ENSMUSG00000107482,Etfbl,TRUE,TRUE,4,8,shared
ENSMUSG00000107499,Ccdc142,TRUE,TRUE,4,6,shared
ENSMUSG00000107584,Gm18716,TRUE,TRUE,3,1,shared
ENSMUSG00000107705,Gm45062,TRUE,TRUE,4,5,shared
ENSMUSG00000107741,Gm2011,TRUE,TRUE,2,1,shared
ENSMUSG00000107747,Gm5881,TRUE,TRUE,3,5,shared
ENSMUSG00000107751,Gm6749,TRUE,TRUE,1,5,shared
ENSMUSG00000107770,Gm44126,TRUE,TRUE,4,1,shared
ENSMUSG00000107771,Gm8956,TRUE,TRUE,4,5,shared
ENSMUSG00000107863,Gm44389,TRUE,TRUE,1,8,shared
ENSMUSG00000107877,4933427D14Rik,TRUE,TRUE,4,4,shared
ENSMUSG00000107879,9330102E08Rik,TRUE,TRUE,4,5,shared
ENSMUSG00000107892,Gm44524,TRUE,TRUE,4,1,shared
ENSMUSG00000107928,Gm45140,TRUE,TRUE,3,5,shared
ENSMUSG00000107951,Gm6210,TRUE,TRUE,4,8,shared
ENSMUSG00000108023,Gm44245,TRUE,TRUE,2,1,shared
ENSMUSG00000108100,Gm5876,TRUE,TRUE,1,2,shared
ENSMUSG00000108183,Gm44227,TRUE,TRUE,1,5,shared
ENSMUSG00000108218,Or2y7,TRUE,TRUE,4,1,shared
ENSMUSG00000108231,Gm4045,TRUE,TRUE,4,5,shared
ENSMUSG00000108348,Pnma8c,TRUE,TRUE,4,8,shared
ENSMUSG00000108352,Usf2-ps1,TRUE,TRUE,3,4,shared
ENSMUSG00000108437,Gm19366,TRUE,TRUE,2,4,shared
ENSMUSG00000108484,Gm18537,TRUE,TRUE,4,3,shared
ENSMUSG00000108506,Gm44705,TRUE,TRUE,4,5,shared
ENSMUSG00000108528,Gm8319,TRUE,TRUE,3,2,shared
ENSMUSG00000108608,Gm6916,TRUE,TRUE,1,2,shared
ENSMUSG00000108636,Gm44650,TRUE,TRUE,2,1,shared
ENSMUSG00000108772,Gm6063,TRUE,TRUE,4,6,shared
ENSMUSG00000108815,Gm49388,TRUE,TRUE,2,5,shared
ENSMUSG00000108852,Gm44911,TRUE,TRUE,4,3,shared
ENSMUSG00000108857,Gm44578,TRUE,TRUE,1,1,shared
ENSMUSG00000108860,Gm6070,TRUE,TRUE,3,4,shared
ENSMUSG00000108911,Gm45113,TRUE,TRUE,1,5,shared
ENSMUSG00000108931,Or4g17,TRUE,TRUE,4,1,shared
ENSMUSG00000108989,Gm44984,TRUE,TRUE,4,5,shared
ENSMUSG00000109061,Gm49320,TRUE,TRUE,4,2,shared
ENSMUSG00000109087,Gm45105,TRUE,TRUE,4,5,shared
ENSMUSG00000109143,Gm10046,TRUE,TRUE,4,1,shared
ENSMUSG00000109171,Gm5735,TRUE,TRUE,4,5,shared
ENSMUSG00000109195,Gm45038,TRUE,TRUE,1,2,shared
ENSMUSG00000109196,Gm44715,TRUE,TRUE,4,3,shared
ENSMUSG00000109205,Gm44954,TRUE,TRUE,4,2,shared
ENSMUSG00000109222,Gm10297,TRUE,TRUE,4,5,shared
ENSMUSG00000109305,Smim38,TRUE,TRUE,4,5,shared
ENSMUSG00000109324,Prmt1,TRUE,TRUE,4,8,shared
ENSMUSG00000109335,Gm44845,TRUE,TRUE,4,4,shared
ENSMUSG00000109336,Samd4b,TRUE,TRUE,4,8,shared
ENSMUSG00000109368,Gm45015,TRUE,TRUE,4,3,shared
ENSMUSG00000109378,Gm49396,TRUE,TRUE,4,5,shared
ENSMUSG00000109398,Zfp582,TRUE,TRUE,4,5,shared
ENSMUSG00000109493,Gm45208,TRUE,TRUE,2,7,shared
ENSMUSG00000109511,Nup62,TRUE,TRUE,4,7,shared
ENSMUSG00000109523,Gdf1,TRUE,TRUE,4,1,shared
ENSMUSG00000109572,Cfap99,TRUE,TRUE,4,1,shared
ENSMUSG00000109610,Gm7432,TRUE,TRUE,2,5,shared
ENSMUSG00000109673,Gm9712,TRUE,TRUE,1,5,shared
ENSMUSG00000109706,Fth-ps3,TRUE,TRUE,1,1,shared
ENSMUSG00000109820,Gm45654,TRUE,TRUE,2,1,shared
ENSMUSG00000109850,Gm45692,TRUE,TRUE,1,2,shared
ENSMUSG00000109865,Hspa14,TRUE,TRUE,4,5,shared
ENSMUSG00000109901,Chmp1b,TRUE,TRUE,4,5,shared
ENSMUSG00000109916,2410039M03Rik,TRUE,TRUE,4,6,shared
ENSMUSG00000109925,Gm45315,TRUE,TRUE,1,1,shared
ENSMUSG00000109929,Gm45268,TRUE,TRUE,4,5,shared
ENSMUSG00000109933,Gm7600,TRUE,TRUE,3,5,shared
ENSMUSG00000109946,Brd3os,TRUE,TRUE,4,5,shared
ENSMUSG00000109975,Gm19196,TRUE,TRUE,4,3,shared
ENSMUSG00000110040,Gm49369,TRUE,TRUE,4,7,shared
ENSMUSG00000110057,Gm2225,TRUE,TRUE,4,6,shared
ENSMUSG00000110067,6330411D24Rik,TRUE,TRUE,4,5,shared
ENSMUSG00000110099,Gm45344,TRUE,TRUE,1,1,shared
ENSMUSG00000110105,Gm45844,TRUE,TRUE,4,5,shared
ENSMUSG00000110185,Igip,TRUE,TRUE,4,5,shared
ENSMUSG00000110189,Gm45665,TRUE,TRUE,4,4,shared
ENSMUSG00000110195,Pde2a,TRUE,TRUE,4,8,shared
ENSMUSG00000110206,Flt3l,TRUE,TRUE,4,5,shared
ENSMUSG00000110218,Tincr,TRUE,TRUE,4,3,shared
ENSMUSG00000110221,Gm36210,TRUE,TRUE,4,1,shared
ENSMUSG00000110234,Gm45799,TRUE,TRUE,4,6,shared
ENSMUSG00000110277,Gm45871,TRUE,TRUE,4,5,shared
ENSMUSG00000110331,Nudc-ps1,TRUE,TRUE,3,6,shared
ENSMUSG00000110332,Gm19935,TRUE,TRUE,4,5,shared
ENSMUSG00000110344,Smim36,TRUE,TRUE,4,3,shared
ENSMUSG00000110347,Gm45657,TRUE,TRUE,4,3,shared
ENSMUSG00000110360,Gm45380,TRUE,TRUE,4,5,shared
ENSMUSG00000110371,Gm9619,TRUE,TRUE,1,3,shared
ENSMUSG00000110416,Gm19248,TRUE,TRUE,3,1,shared
ENSMUSG00000110444,Gm10033,TRUE,TRUE,4,5,shared
ENSMUSG00000110458,Gm21769,TRUE,TRUE,4,5,shared
ENSMUSG00000110469,Gapdhrt2,TRUE,TRUE,1,6,shared
ENSMUSG00000110472,Gm45739,TRUE,TRUE,4,5,shared
ENSMUSG00000110514,Gm7688,TRUE,TRUE,4,4,shared
ENSMUSG00000110525,Gm45893,TRUE,TRUE,4,1,shared
ENSMUSG00000110528,Gm1943,TRUE,TRUE,3,2,shared
ENSMUSG00000110532,Gm35857,TRUE,TRUE,3,1,shared
ENSMUSG00000110545,Gm7730,TRUE,TRUE,2,5,shared
ENSMUSG00000110642,Gm45710,TRUE,TRUE,1,2,shared
ENSMUSG00000110649,Gm40466,TRUE,TRUE,4,3,shared
ENSMUSG00000110669,Gm10060,TRUE,TRUE,4,5,shared
ENSMUSG00000110686,Gm45855,TRUE,TRUE,2,6,shared
ENSMUSG00000110699,Gm20946,TRUE,TRUE,1,1,shared
ENSMUSG00000110720,Gm46223,TRUE,TRUE,4,5,shared
ENSMUSG00000110723,Gm49353,TRUE,TRUE,4,3,shared
ENSMUSG00000110761,Gm29761,TRUE,TRUE,4,1,shared
ENSMUSG00000110880,Gm48431,TRUE,TRUE,2,2,shared
ENSMUSG00000110949,Nudt8,TRUE,TRUE,4,5,shared
ENSMUSG00000111064,Gm30285,TRUE,TRUE,4,5,shared
ENSMUSG00000111092,Gm17875,TRUE,TRUE,2,4,shared
ENSMUSG00000111164,Gm47803,TRUE,TRUE,3,1,shared
ENSMUSG00000111228,Gm48789,TRUE,TRUE,4,5,shared
ENSMUSG00000111269,Gm47933,TRUE,TRUE,4,5,shared
ENSMUSG00000111327,Gm48401,TRUE,TRUE,3,5,shared
ENSMUSG00000111374,Gm50490,TRUE,TRUE,4,4,shared
ENSMUSG00000111375,Btbd8,TRUE,TRUE,4,6,shared
ENSMUSG00000111428,Gm47146,TRUE,TRUE,2,3,shared
ENSMUSG00000111446,Gm6581,TRUE,TRUE,1,5,shared
ENSMUSG00000111472,Gm47103,TRUE,TRUE,4,3,shared
ENSMUSG00000111477,Gm47668,TRUE,TRUE,1,1,shared
ENSMUSG00000111485,Gm48443,TRUE,TRUE,4,5,shared
ENSMUSG00000111497,Gm38431,TRUE,TRUE,2,7,shared
ENSMUSG00000111548,Gm8162,TRUE,TRUE,2,1,shared
ENSMUSG00000111551,Gm48128,TRUE,TRUE,4,5,shared
ENSMUSG00000111581,Gm47364,TRUE,TRUE,1,5,shared
ENSMUSG00000111585,Gm47355,TRUE,TRUE,1,3,shared
ENSMUSG00000111594,Gm3365,TRUE,TRUE,4,5,shared
ENSMUSG00000111619,Gm48348,TRUE,TRUE,4,2,shared
ENSMUSG00000111777,Gm47147,TRUE,TRUE,4,3,shared
ENSMUSG00000111824,Gm47102,TRUE,TRUE,4,6,shared
ENSMUSG00000111837,Gm47135,TRUE,TRUE,4,5,shared
ENSMUSG00000111875,Gm5425,TRUE,TRUE,1,5,shared
ENSMUSG00000111890,Gm48836,TRUE,TRUE,4,5,shared
ENSMUSG00000111897,Gm19810,TRUE,TRUE,1,5,shared
ENSMUSG00000111917,Gm48793,TRUE,TRUE,2,2,shared
ENSMUSG00000111928,Gm48082,TRUE,TRUE,4,5,shared
ENSMUSG00000111939,Gm48177,TRUE,TRUE,4,5,shared
ENSMUSG00000111946,Gm47495,TRUE,TRUE,4,1,shared
ENSMUSG00000111997,Gm5176,TRUE,TRUE,2,1,shared
ENSMUSG00000112013,Gm47967,TRUE,TRUE,4,4,shared
ENSMUSG00000112022,Gm2436,TRUE,TRUE,3,5,shared
ENSMUSG00000112038,Gm47056,TRUE,TRUE,4,1,shared
ENSMUSG00000112043,Gm48774,TRUE,TRUE,4,4,shared
ENSMUSG00000112049,Gm48269,TRUE,TRUE,4,6,shared
ENSMUSG00000112070,Gm47809,TRUE,TRUE,1,2,shared
ENSMUSG00000112122,Gm47628,TRUE,TRUE,4,5,shared
ENSMUSG00000112129,Pbld1,TRUE,TRUE,4,5,shared
ENSMUSG00000112148,Lilrb4a,TRUE,TRUE,4,1,shared
ENSMUSG00000112149,Gm47611,TRUE,TRUE,4,5,shared
ENSMUSG00000112196,Gm8274,TRUE,TRUE,4,1,shared
ENSMUSG00000112226,Gm48786,TRUE,TRUE,4,5,shared
ENSMUSG00000112237,D630033A02Rik,TRUE,TRUE,4,2,shared
ENSMUSG00000112241,Gm49325,TRUE,TRUE,4,1,shared
ENSMUSG00000112247,Gm47894,TRUE,TRUE,1,1,shared
ENSMUSG00000112328,Gm47325,TRUE,TRUE,4,5,shared
ENSMUSG00000112349,Gm48132,TRUE,TRUE,4,5,shared
ENSMUSG00000112368,Gm49376,TRUE,TRUE,4,5,shared
ENSMUSG00000112449,Srp54b,TRUE,TRUE,4,5,shared
ENSMUSG00000112474,Gm46209,TRUE,TRUE,2,5,shared
ENSMUSG00000112516,Gm47968,TRUE,TRUE,4,1,shared
ENSMUSG00000112522,Gm47632,TRUE,TRUE,4,3,shared
ENSMUSG00000112557,Gm47626,TRUE,TRUE,4,5,shared
ENSMUSG00000112567,Gm32899,TRUE,TRUE,2,2,shared
ENSMUSG00000112605,Gm7476,TRUE,TRUE,4,7,shared
ENSMUSG00000112640,Gm32687,TRUE,TRUE,4,3,shared
ENSMUSG00000112667,Gm48270,TRUE,TRUE,4,5,shared
ENSMUSG00000112673,Gm7413,TRUE,TRUE,1,5,shared
ENSMUSG00000112689,Gm47476,TRUE,TRUE,4,5,shared
ENSMUSG00000112690,Gm2446,TRUE,TRUE,1,5,shared
ENSMUSG00000112746,Gm19309,TRUE,TRUE,2,3,shared
ENSMUSG00000112808,Gm4739,TRUE,TRUE,4,3,shared
ENSMUSG00000112825,Gm9118,TRUE,TRUE,1,6,shared
ENSMUSG00000112844,Gm47036,TRUE,TRUE,4,5,shared
ENSMUSG00000112855,Gm47842,TRUE,TRUE,1,1,shared
ENSMUSG00000112887,Gm47961,TRUE,TRUE,1,1,shared
ENSMUSG00000112909,Gm10120,TRUE,TRUE,1,4,shared
ENSMUSG00000112917,Gm47331,TRUE,TRUE,4,5,shared
ENSMUSG00000112926,Gm7172,TRUE,TRUE,4,8,shared
ENSMUSG00000112951,Gm49929,TRUE,TRUE,3,4,shared
ENSMUSG00000112972,Gm48417,TRUE,TRUE,4,5,shared
ENSMUSG00000112975,Gm21297,TRUE,TRUE,4,2,shared
ENSMUSG00000112987,Gm5954,TRUE,TRUE,4,2,shared
ENSMUSG00000113069,Gm48541,TRUE,TRUE,4,4,shared
ENSMUSG00000113077,Gm49379,TRUE,TRUE,4,1,shared
ENSMUSG00000113110,Gm48528,TRUE,TRUE,4,5,shared
ENSMUSG00000113113,Gm2614,TRUE,TRUE,4,5,shared
ENSMUSG00000113149,Gm49383,TRUE,TRUE,4,7,shared
ENSMUSG00000113174,Gm9292,TRUE,TRUE,4,3,shared
ENSMUSG00000113198,Gm6988,TRUE,TRUE,4,5,shared
ENSMUSG00000113205,Gm48525,TRUE,TRUE,4,3,shared
ENSMUSG00000113234,Gm49330,TRUE,TRUE,4,1,shared
ENSMUSG00000113240,Gm48338,TRUE,TRUE,2,6,shared
ENSMUSG00000113262,Gm48551,TRUE,TRUE,4,6,shared
ENSMUSG00000113294,Gm49326,TRUE,TRUE,4,3,shared
ENSMUSG00000113296,Gm48032,TRUE,TRUE,4,3,shared
ENSMUSG00000113332,Gm9259,TRUE,TRUE,4,4,shared
ENSMUSG00000113356,Gm48012,TRUE,TRUE,4,6,shared
ENSMUSG00000113360,Gm48355,TRUE,TRUE,2,2,shared
ENSMUSG00000113368,Gm10054,TRUE,TRUE,4,6,shared
ENSMUSG00000113388,Gm48111,TRUE,TRUE,4,6,shared
ENSMUSG00000113393,Gm48415,TRUE,TRUE,4,3,shared
ENSMUSG00000113395,Gm48365,TRUE,TRUE,4,1,shared
ENSMUSG00000113397,Gm9194,TRUE,TRUE,2,3,shared
ENSMUSG00000113407,Gm47437,TRUE,TRUE,4,2,shared
ENSMUSG00000113411,Gm48643,TRUE,TRUE,2,4,shared
ENSMUSG00000113413,Gm21941,TRUE,TRUE,4,4,shared
ENSMUSG00000113416,Gm49328,TRUE,TRUE,4,1,shared
ENSMUSG00000113450,Zfp935,TRUE,TRUE,4,5,shared
ENSMUSG00000113498,Gm4036,TRUE,TRUE,2,3,shared
ENSMUSG00000113506,Gm49377,TRUE,TRUE,4,6,shared
ENSMUSG00000113536,Gm49327,TRUE,TRUE,4,5,shared
ENSMUSG00000113552,Gm48046,TRUE,TRUE,4,4,shared
ENSMUSG00000113569,Gm48035,TRUE,TRUE,4,4,shared
ENSMUSG00000113604,Gm19786,TRUE,TRUE,2,3,shared
ENSMUSG00000113611,Gm47750,TRUE,TRUE,3,5,shared
ENSMUSG00000113625,Gm3379,TRUE,TRUE,4,5,shared
ENSMUSG00000113632,Gm47446,TRUE,TRUE,4,4,shared
ENSMUSG00000113642,Gm49329,TRUE,TRUE,4,3,shared
ENSMUSG00000113670,Gm49686,TRUE,TRUE,4,5,shared
ENSMUSG00000113684,Gm48418,TRUE,TRUE,4,4,shared
ENSMUSG00000113691,Gm38699,TRUE,TRUE,4,4,shared
ENSMUSG00000113714,Gm48635,TRUE,TRUE,4,4,shared
ENSMUSG00000113719,Gm9305,TRUE,TRUE,4,3,shared
ENSMUSG00000113724,Gm48398,TRUE,TRUE,4,1,shared
ENSMUSG00000113750,Gm5628,TRUE,TRUE,4,4,shared
ENSMUSG00000113751,Gm9293,TRUE,TRUE,4,4,shared
ENSMUSG00000113753,Gm5791,TRUE,TRUE,2,5,shared
ENSMUSG00000113768,Gm9237,TRUE,TRUE,4,2,shared
ENSMUSG00000113786,Gm49384,TRUE,TRUE,4,2,shared
ENSMUSG00000113795,Gm48119,TRUE,TRUE,4,5,shared
ENSMUSG00000113814,Gm9255,TRUE,TRUE,3,4,shared
ENSMUSG00000113820,Gm4012,TRUE,TRUE,1,3,shared
ENSMUSG00000113828,Gm48252,TRUE,TRUE,1,1,shared
ENSMUSG00000113865,Selenok-ps6,TRUE,TRUE,1,4,shared
ENSMUSG00000113876,Gm48042,TRUE,TRUE,4,2,shared
ENSMUSG00000113880,A030005L19Rik,TRUE,TRUE,2,2,shared
ENSMUSG00000113889,Gm48501,TRUE,TRUE,4,5,shared
ENSMUSG00000113890,Gm48368,TRUE,TRUE,4,6,shared
ENSMUSG00000113893,Gm48800,TRUE,TRUE,4,3,shared
ENSMUSG00000113902,Ndufb1,TRUE,TRUE,4,8,shared
ENSMUSG00000113921,Gm48054,TRUE,TRUE,4,3,shared
ENSMUSG00000113923,Gm10126,TRUE,TRUE,1,5,shared
ENSMUSG00000113924,Gm48493,TRUE,TRUE,4,5,shared
ENSMUSG00000113948,Rpl17-ps3,TRUE,TRUE,4,5,shared
ENSMUSG00000113949,Scamp4,TRUE,TRUE,4,6,shared
ENSMUSG00000113957,Gm9257,TRUE,TRUE,1,1,shared
ENSMUSG00000113961,Gm48498,TRUE,TRUE,4,7,shared
ENSMUSG00000113964,Gm48667,TRUE,TRUE,4,3,shared
ENSMUSG00000113978,Gm48260,TRUE,TRUE,4,2,shared
ENSMUSG00000113993,Gm47659,TRUE,TRUE,4,2,shared
ENSMUSG00000114004,Gm48552,TRUE,TRUE,4,1,shared
ENSMUSG00000114022,Gm17330,TRUE,TRUE,4,2,shared
ENSMUSG00000114025,Gm49331,TRUE,TRUE,4,2,shared
ENSMUSG00000114041,Gm9269,TRUE,TRUE,4,5,shared
ENSMUSG00000114096,Gm48641,TRUE,TRUE,4,5,shared
ENSMUSG00000114114,Gm48499,TRUE,TRUE,4,2,shared
ENSMUSG00000114123,Gm48416,TRUE,TRUE,4,5,shared
ENSMUSG00000114129,Gm16476,TRUE,TRUE,4,2,shared
ENSMUSG00000114133,Btf3l4b,TRUE,TRUE,3,4,shared
ENSMUSG00000114139,Gm20336,TRUE,TRUE,4,5,shared
ENSMUSG00000114172,Gm36298,TRUE,TRUE,4,1,shared
ENSMUSG00000114179,Eif1-ps2,TRUE,TRUE,1,5,shared
ENSMUSG00000114184,Gm7143,TRUE,TRUE,3,5,shared
ENSMUSG00000114216,Gm48592,TRUE,TRUE,4,1,shared
ENSMUSG00000114228,Gm47605,TRUE,TRUE,3,1,shared
ENSMUSG00000114251,Tmed10-ps,TRUE,TRUE,3,6,shared
ENSMUSG00000114277,Gm48583,TRUE,TRUE,4,4,shared
ENSMUSG00000114278,Gm49027,TRUE,TRUE,4,6,shared
ENSMUSG00000114367,Gm48216,TRUE,TRUE,4,6,shared
ENSMUSG00000114375,Gm31544,TRUE,TRUE,3,2,shared
ENSMUSG00000114395,Gm47464,TRUE,TRUE,1,1,shared
ENSMUSG00000114456,H2bc9,TRUE,TRUE,3,7,shared
ENSMUSG00000114515,Gm57854,TRUE,TRUE,4,4,shared
ENSMUSG00000114544,Gm53218,TRUE,TRUE,2,4,shared
ENSMUSG00000114547,Gm3226,TRUE,TRUE,4,8,shared
ENSMUSG00000114719,Gm18134,TRUE,TRUE,1,2,shared
ENSMUSG00000114729,C330022B21Rik,TRUE,TRUE,4,1,shared
